	id	title	all_artists	popularity	release_date	danceability	energy	key	loudness	mode	acousticness	instrumentalness	liveness	valence	tempo	duration_ms	time_signature
466	5lLNBIyjp72btcnrjBG751	t h e . c l i m b . b a c k	J. Cole	64	2021-05-14	0.618	0.632	11	-6.973	1	0.0526	0.0	0.353	0.319	81.446	306257	4
467	4YiY551vHi6glMtgVxuqAy	c l o s e	J. Cole	62	2021-05-14	0.582	0.912	9	-5.637	1	0.32	0.0	0.0931	0.515	87.931	168763	4
468	5BwQjRasNcdRPuVWKcHto2	h u n g e r . o n . h i l l s i d e (with Bas)	Bas	64	2021-05-14	0.563	0.703	2	-5.756	1	0.126	0.0	0.213	0.294	94.983	238972	4
469	154gL4Xb5AsreMkcDlVFYS	Dynasty	Rina Sawayama	50	2020-04-17	0.249	0.891	7	-1.08	1	0.102	0.0	0.125	0.199	84.098	188400	4
470	1TWNKyNQOBfNUkWWs7FooF	XS	Rina Sawayama	63	2020-04-17	0.635	0.929	2	-3.256	0	0.0854	1.14e-06	0.0822	0.59	117.039	201060	4
471	0HKr9aqzHBsVNnsUCdH4bw	STFU!	Rina Sawayama	53	2020-04-17	0.493	0.93	2	-1.88	1	6.07e-05	0.00102	0.0635	0.489	98.065	203995	4
472	43bYs8QkPdCdy5esfnmU1T	Comme Des Garçons (Like The Boys)	Rina Sawayama	61	2020-04-17	0.724	0.715	0	-3.776	1	0.0246	0.00276	0.441	0.645	119.162	181506	4
473	32umfTzGdXsWOTNaRGR5hd	Akasaka Sad	Rina Sawayama	49	2020-04-17	0.666	0.912	0	-4.097	1	0.14	6.98e-05	0.374	0.477	144.956	182195	4
474	0e1yfIkdDkvhSo2dFYCZIL	Paradisin'	Rina Sawayama	46	2020-04-17	0.59	0.749	0	-2.816	1	0.0153	0.0	0.19	0.61	87.512	186018	4
475	28MOE4pVk5uN3wBDGBacET	Love Me 4 Me	Rina Sawayama	47	2020-04-17	0.503	0.842	0	-4.181	1	0.0633	0.0	0.0651	0.403	106.93	192101	4
476	1ApN1loxlt0rzRFc8iETw7	Bad Friend	Rina Sawayama	51	2020-04-17	0.549	0.72	8	-4.426	1	0.215	3e-06	0.327	0.454	94.92	208128	4
477	7C6mtUB0xBJ1ykUDIahnZh	Fuck This World (Interlude)	Rina Sawayama	44	2020-04-17	0.574	0.84	0	-4.74	0	0.221	0.0	0.263	0.493	96.972	165723	4
478	2Mfu7R0ZXJ5cNCm85zkKWZ	Who's Gonna Save U Now?	Rina Sawayama	48	2020-04-17	0.452	0.969	7	-1.442	0	0.0141	1.38e-05	0.423	0.321	113.887	201674	4
479	6pbBCVX3nWsPY6f7p2lGxu	Tokyo Love Hotel	Rina Sawayama	54	2020-04-17	0.499	0.952	1	-2.388	0	0.0165	0.000198	0.339	0.391	101.955	267369	4
480	6GHoddehRDGxilfWRzksix	Chosen Family	Rina Sawayama	46	2020-04-17	0.521	0.599	4	-5.351	1	0.377	0.0	0.143	0.364	72.99	248952	4
481	6c3qhnJnDalbbgC7CAijbn	Snakeskin	Rina Sawayama	46	2020-04-17	0.413	0.716	8	-4.528	1	0.0921	3.53e-06	0.0772	0.123	139.689	192638	4
482	15hJmqqEtASVXl6sM7i4UF	trademark usa	Baby Keem	73	2021-09-10	0.615	0.6	10	-5.62	1	0.107	1.61e-06	0.283	0.0661	130.027	270671	4
483	4Af4H9x1RwADB9XizalvUM	pink panties	Baby Keem	55	2021-09-10	0.918	0.529	8	-6.325	1	0.00839	0.0	0.115	0.262	94.976	163509	4
484	74bdnHhtEzkM49KQJh4hK8	scapegoats	Baby Keem	57	2021-09-10	0.628	0.437	4	-7.143	0	0.922	0.0	0.154	0.586	87.864	76832	4
485	0UTyLmkQgPOEIz95OVAJTR	range brothers (with Kendrick Lamar)	Kendrick Lamar	66	2021-09-10	0.667	0.582	11	-5.791	0	0.00466	0.0	0.124	0.141	121.972	316733	4
486	7MmBhKBQnaa0I8TaDJs9ia	issues	Baby Keem	55	2021-09-10	0.833	0.542	3	-8.32	0	0.571	0.00112	0.111	0.237	132.001	219813	4
487	2fAxMyvNvu6wqVpoqsFiw9	gorgeous	Baby Keem	50	2021-09-10	0.788	0.504	7	-6.512	1	0.0226	0.0	0.176	0.117	129.93	140743	4
488	7HyAAmp8lsDoDHxyvaEaDK	south africa	Baby Keem	52	2021-09-10	0.926	0.459	5	-6.203	1	0.00685	0.0	0.139	0.546	117.868	174502	4
489	1h2IHrBJcZxB0XboJQpVWa	lost souls	Baby Keem	53	2021-09-10	0.692	0.308	1	-8.342	0	0.432	0.000143	0.153	0.203	169.995	269728	4
490	3OEjvmEBRrdTYbbrkiXG8a	cocoa (with Don Toliver)	Don Toliver	55	2021-09-10	0.822	0.696	9	-5.8	0	0.0413	0.0	0.0795	0.57	153.99	229608	4
491	3QFInJAm9eyaho5vBzxInN	family ties (with Kendrick Lamar)	Kendrick Lamar	82	2021-09-10	0.711	0.611	1	-5.453	1	0.00588	0.0	0.23	0.144	134.093	252262	4
492	350l5Tkctw6RMcIdl7MlaS	scars	Baby Keem	55	2021-09-10	0.749	0.699	10	-6.687	0	0.245	4.74e-05	0.122	0.39	124.003	266011	4
493	6c5wQFfJApRMooKE7UQnlH	durag activity (with Travis Scott)	Travis Scott	63	2021-09-10	0.893	0.759	2	-4.245	1	0.00404	0.0	0.0865	0.498	80.45	224457	4
494	7m7zZuRVyRsQunMbcTc4e6	booman	Baby Keem	65	2021-09-10	0.585	0.754	0	-5.396	1	0.383	0.0	0.108	0.666	102.853	155153	4
495	4d6z0mKVcnhE5x0YWvTexh	first order of business	Baby Keem	62	2021-09-10	0.963	0.309	6	-8.456	0	0.0605	1.9e-05	0.108	0.579	132.04	168759	4
496	1ITpqT1kDATCtMBwOK7sYn	vent	Baby Keem	71	2021-09-10	0.896	0.377	9	-5.502	1	0.0123	1.43e-06	0.115	0.255	113.886	136573	4
497	1Is8hGpkGMiePASAxBluxM	16	Baby Keem	78	2021-09-10	0.701	0.782	1	-4.987	1	0.0918	2.31e-06	0.124	0.57	94.03	156040	4
498	4IO2X2YoXoUMv0M2rwomLC	Long Time - Intro	Playboi Carti	75	2018-05-11	0.472	0.861	4	-3.966	0	0.283	0.0	0.83	0.358	144.077	211773	4
499	3L0IKstjUgDFVQAbQIRZRv	R.I.P.	Playboi Carti	78	2018-05-11	0.725	0.725	8	-6.067	0	0.0119	0.0	0.086	0.515	140.003	192027	4
500	1JgkiUg9mSXSwcb5Gbi4Ur	Lean 4 Real (feat. Skepta)	Skepta	68	2018-05-11	0.754	0.775	7	-5.077	1	0.0302	0.0	0.362	0.159	76.01	177027	4
501	0syXbGoFZbTMXm8hGCEvW0	Old Money	Playboi Carti	63	2018-05-11	0.716	0.619	2	-10.227	1	0.0271	0.0	0.342	0.584	162.958	135547	4
502	3K6U7TamNyVSWcFH8pCQHX	Love Hurts (feat. Travis Scott)	Travis Scott	67	2018-05-11	0.724	0.45	4	-5.763	0	0.0315	1.42e-05	0.111	0.464	140.978	180560	4
503	2BJSMvOGABRxokHKB0OI8i	Shoota (feat. Lil Uzi Vert)	Lil Uzi Vert	79	2018-05-11	0.673	0.649	1	-8.433	0	0.188	0.0	0.122	0.47	153.075	153800	4
504	475jSz0H6U3duJyNiDS0tT	Right Now (feat. Pi'erre Bourne)	Pi’erre Bourne	62	2018-05-11	0.687	0.602	6	-5.005	0	0.138	0.0	0.203	0.309	78.487	207013	4
505	2rPSFKzGeqUWwfcCFVkkq3	Poke It Out (with Nicki Minaj)	Nicki Minaj	63	2018-05-11	0.894	0.59	9	-5.716	1	0.0969	8.9e-06	0.329	0.576	147.009	269813	4
506	5wPyd3IQAZft1vmxoIqGrU	Home (KOD)	Playboi Carti	66	2018-05-11	0.722	0.686	7	-6.173	0	0.316	0.0	0.352	0.435	77.015	162133	4
507	1s9DTymg5UQrdorZf43JQm	Fell In Luv (feat. Bryson Tiller)	Bryson Tiller	77	2018-05-11	0.657	0.668	2	-6.208	1	0.0273	0.0	0.32	0.227	162.997	206333	4
508	500l6Cwe40hkPqS7Sf7ufY	Foreign	Playboi Carti	73	2018-05-11	0.762	0.705	6	-5.195	0	0.0906	0.0	0.17	0.264	122.955	142893	4
509	424qpX6swdUdhLq95cecNu	Pull Up	Playboi Carti	60	2018-05-11	0.842	0.596	2	-7.569	1	0.0109	0.000177	0.114	0.57	156.999	216400	4
510	1oNcc2isuz7d3hc1fMoHqj	Mileage (feat. Chief Keef)	Chief Keef	61	2018-05-11	0.743	0.616	1	-6.285	1	0.0635	0.0	0.111	0.4	150.859	149760	4
511	5nayhWICkQGMTkisxVMbRw	FlatBed Freestyle	Playboi Carti	70	2018-05-11	0.755	0.552	9	-5.604	1	0.0967	0.0	0.158	0.402	153.157	193973	4
512	5pHJv0bgNsT9nPoK2BjNBn	No Time (feat. Gunna)	Gunna	63	2018-05-11	0.943	0.763	5	-5.568	0	0.0175	1.8e-05	0.114	0.225	139.969	219453	4
513	7AtBtwrKhz94hYXgGYyG58	Middle Of The Summer (feat. Red Coldhearted)	Red Coldhearted	62	2018-05-11	0.64	0.674	8	-6.442	1	0.0119	0.0	0.0747	0.459	136.869	137027	4
514	5O9zs6G6RcB6yP1OKwnwiM	Choppa Won't Miss (feat. Young Thug)	Young Thug	62	2018-05-11	0.857	0.661	0	-6.544	1	0.0182	0.0	0.115	0.612	163.077	217960	4
515	45Ln3F9PRPYTXBcMFkZMzS	R.I.P. Fredo (feat. Young Nudy) - Notice Me	Young Nudy	68	2018-05-11	0.912	0.755	2	-5.394	1	0.102	0.0	0.179	0.625	140.051	161200	4
516	7HsvTUJcXRQVK6QuALkAvW	Top (feat. Pi'erre Bourne)	Playboi Carti	59	2018-05-11	0.956	0.517	1	-5.522	1	0.00906	0.0	0.113	0.162	130.004	133013	4
517	7wBJfHzpfI3032CSD7CE2m	STARGAZING	Travis Scott	75	2018-08-03	0.487	0.789	8	-3.69	1	0.00947	4.05e-06	0.189	0.0564	150.007	270715	4
518	7KZ5MMVgBVox9ycroB2UrI	CAROUSEL	Travis Scott	67	2018-08-03	0.428	0.403	5	-5.914	0	0.229	0.0	0.22	0.133	95.387	180183	5
519	2xLMifQCjDGFmkHkpNLD9h	SICKO MODE	Travis Scott	83	2018-08-03	0.834	0.73	8	-3.714	1	0.00513	0.0	0.124	0.446	155.008	312820	4
520	4SZepBIPDRwPaHIjAKwRDb	R.I.P. SCREW	Travis Scott	67	2018-08-03	0.607	0.609	0	-5.978	0	0.389	1.6e-05	0.111	0.556	74.946	185610	4
521	1xYpVRspgaLxdJLOTQkTjg	STOP TRYING TO BE GOD	Travis Scott	69	2018-08-03	0.588	0.567	4	-3.738	0	0.221	0.0	0.135	0.113	150.009	338438	4
522	6OaVWaGfhXn70ZJfdVcabn	NO BYSTANDERS	Travis Scott	72	2018-08-03	0.731	0.811	1	-3.225	1	0.0204	0.0	0.411	0.426	147.045	218284	4
523	6NMtzpDQBTOfJwMzgMX0zl	SKELETONS	Travis Scott	74	2018-08-03	0.46	0.686	0	-5.948	0	0.00146	0.0	0.375	0.252	148.054	145588	4
524	20MuVazoNMv6xjKPnRFOxG	WAKE UP	Travis Scott	69	2018-08-03	0.741	0.645	11	-5.116	0	0.192	0.0	0.163	0.488	149.07	231964	4
525	11kDth1aKUEUMq9r1pqyds	5% TINT	Travis Scott	79	2018-08-03	0.712	0.481	4	-5.415	0	0.173	0.0	0.241	0.062	140.0	196138	4
526	6BJbOXDlgVAXSaq6wYFYT2	NC-17	Travis Scott	65	2018-08-03	0.804	0.763	2	-5.48	1	0.0678	0.0	0.368	0.0585	136.052	156886	4
527	4MXhiYIRDMGAuvZc5IFTwC	ASTROTHUNDER	Travis Scott	75	2018-08-03	0.7	0.46	4	-8.111	0	0.142	4.81e-05	0.111	0.286	151.901	142969	4
528	7lAK3oHbfEnvUQWosrMMpR	YOSEMITE	Travis Scott	75	2018-08-03	0.785	0.554	0	-6.571	1	0.283	3.4e-06	0.116	0.144	128.047	150043	4
529	27a1mYSG5tYg7dmEjWBcmL	CAN'T SAY	Travis Scott	78	2018-08-03	0.702	0.708	10	-5.366	0	0.201	0.0	0.118	0.713	147.98	198408	4
530	4KYS9GK68yeuUJ8vJfPxrq	WHO? WHAT!	Travis Scott	68	2018-08-03	0.834	0.731	10	-5.603	0	0.0462	0.0	0.0731	0.681	140.001	176720	4
531	2cYqizR4lgvp4Qu6IQ3qGN	BUTTERFLY EFFECT	Travis Scott	80	2018-08-03	0.763	0.628	11	-5.85	1	0.0531	0.0	0.114	0.193	140.958	190557	4
532	58TaFP5j5i9swOf584yon2	HOUSTONFORNICATION	Travis Scott	69	2018-08-03	0.689	0.723	0	-4.052	0	0.0985	0.0	0.158	0.288	160.042	217828	4
533	6vnfObZ4Ys70SBAtti1xZ9	COFFEE BEAN	Travis Scott	70	2018-08-03	0.81	0.582	5	-5.098	0	0.0862	0.00681	0.207	0.503	95.004	209116	4
534	22agj1ppHejR41cUyf7k6v	We're All Alone	Dave	60	2021-07-22	0.579	0.593	3	-8.508	0	0.773	2.34e-05	0.293	0.352	91.278	280006	4
535	7IPKXYU2rTMnrLW5IZ7ZI5	Verdansk	Dave	69	2021-07-22	0.961	0.502	2	-8.605	1	0.28	0.0	0.145	0.536	117.078	182285	4
536	2zxEc1GCSCxbHIXTfhraRC	Clash (feat. Stormzy)	Stormzy	70	2021-07-22	0.871	0.519	2	-6.549	1	0.313	8.14e-06	0.0869	0.532	140.013	251733	4
537	3mtaSob1BQO4HMSA8lWKRt	In The Fire	Dave	61	2021-07-22	0.765	0.681	11	-4.241	0	0.0497	0.0	0.216	0.281	127.77	423909	5
538	6lHN6T5ZkPCEKDPZqDKcYw	Three Rivers	Dave	53	2021-07-22	0.614	0.488	0	-8.879	0	0.526	0.000103	0.121	0.167	92.677	331031	4
539	5gOtq0sKU24ZF8hnXlSp1V	System (feat. WizKid)	Wizkid	66	2021-07-22	0.817	0.669	0	-4.278	0	0.105	1.25e-06	0.247	0.693	106.934	181550	4
540	4wvnXoQqjIOoEis5eyTbCl	Lazarus (feat. Boj)	Boj	62	2021-07-22	0.916	0.476	7	-8.852	1	0.115	2.13e-05	0.0992	0.545	103.997	204373	4
541	25tXNghelZKdGZZVoSL9Yg	Law Of Attraction (feat. Snoh Aalegra)	Snoh Aalegra	67	2021-07-22	0.774	0.513	0	-8.159	1	0.32	0.000105	0.0866	0.51	102.78	181676	4
542	3hX0ilh84w2KGaiNw2rRCV	Both Sides Of A Smile (feat. James Blake)	James Blake	63	2021-07-22	0.562	0.499	1	-8.217	1	0.75	8.46e-06	0.354	0.257	94.995	479897	4
543	4uwMD6gmDmbwaY2cjqhy7c	Twenty To One	Dave	65	2021-07-22	0.828	0.482	0	-6.239	0	0.654	0.0	0.175	0.481	117.909	201345	4
544	3EzYtOjWoZQ4jHe78hfpQo	Heart Attack	Dave	58	2021-07-22	0.7	0.404	5	-10.297	0	0.584	0.0	0.116	0.555	107.428	595760	4
545	1Xapo8sq7KcQXdt0HrXX5B	Survivor's Guilt	Dave	62	2021-07-22	0.622	0.49	9	-8.217	0	0.708	0.000192	0.134	0.268	179.659	340000	1
546	38Yamwrtcc9Niupl3kH8pH	BOUNTY HUNTER	Aries	49	2021-11-12	0.623	0.487	9	-7.247	1	0.0681	0.0	0.319	0.285	84.989	152472	4
547	3nIlBeSIVnDbWFO3mExxV2	FOOL'S GOLD	Aries	58	2021-11-12	0.662	0.525	6	-8.546	0	0.281	0.0	0.199	0.577	133.937	149843	4
548	4JnX8tY9me7jHqDwgifhwU	RIDING	Aries	60	2021-11-12	0.777	0.702	4	-6.374	0	0.0308	0.0	0.0804	0.569	121.016	145868	4
549	7a5TsU5Nw3VPrR1HH7mHJN	ETA	Aries	52	2021-11-12	0.707	0.642	8	-5.95	1	0.0767	0.0	0.196	0.242	90.026	163333	4
550	4URdynWUR50mXggi06ilrJ	ONE PUNCH	Aries	63	2021-11-12	0.643	0.617	4	-5.217	1	0.131	0.0	0.258	0.432	87.502	145371	4
551	6eO4tbz31Vgb45iXwOu3Dq	EASY	Aries	49	2021-11-12	0.706	0.657	7	-5.269	1	0.0394	2.41e-06	0.236	0.324	117.05	164359	4
552	7pkpdj7AWQjujxxe38WF8f	KIDS ON MOLLY	Aries	51	2021-11-12	0.572	0.674	0	-8.592	0	0.0808	1.44e-06	0.175	0.487	166.09	163373	4
553	771Wt9A4QfgSP0KBuKY41r	HOW RUDE	Aries	47	2021-11-12	0.444	0.507	0	-5.968	1	0.439	7.69e-05	0.0802	0.557	87.571	235575	4
554	3MrZcAFdNmtPVbob9QYvs4	DITTO	Aries	53	2021-11-12	0.645	0.579	4	-9.137	1	0.524	1.78e-05	0.161	0.525	92.977	150323	4
555	2cIGfiNI7HuaoWYTWyrOse	DESPERADO	Aries	44	2021-11-12	0.544	0.764	4	-6.98	1	0.0841	6.67e-05	0.364	0.6	83.012	156524	4
556	3tyOS69tgk87QiY3B6TsPY	OUTDATED	Aries	43	2021-11-12	0.651	0.551	1	-7.643	1	0.0552	0.0	0.128	0.269	74.988	166400	4
557	1S9nEzVGgS8QkOC1sWYvHx	WHEN THE LIGHTS GO OUT	Aries	48	2021-11-12	0.731	0.647	6	-6.562	1	0.164	0.00011	0.0881	0.352	89.977	176489	4
558	5fdzPMOxUqVJYSzTP5cFP7	Gemini Feed	BANKS	55	2016-09-30	0.768	0.654	11	-6.223	0	0.203	0.000235	0.168	0.543	102.01	186333	4
559	3yMQ2HIVpgZHKLLBCBJ52e	Fuck With Myself	BANKS	49	2016-09-30	0.843	0.37	8	-11.032	1	0.0309	0.029	0.098	0.138	102.007	175440	4
560	4Dbw1WDJ3uiwqQaSSCKbOM	Lovesick	BANKS	51	2016-09-30	0.326	0.468	7	-11.096	0	0.561	0.000849	0.123	0.346	98.02	200733	4
561	1K6jC6bLs8rra7rYynsIc9	Mind Games	BANKS	38	2016-09-30	0.394	0.339	9	-10.09	0	0.631	0.0	0.109	0.142	95.689	289120	4
562	2kKtO2tLWLc5Twza40TUff	Trainwreck	BANKS	45	2016-09-30	0.599	0.834	1	-5.304	1	0.0217	1.93e-06	0.723	0.538	149.971	204680	4
563	3TImqMdJcHboFVj2IId9vZ	This Is Not About Us	BANKS	37	2016-09-30	0.674	0.851	10	-4.865	0	0.0244	0.000438	0.226	0.383	99.991	183200	4
564	66hcdey60iQ45Gx72LZyVS	Weaker Girl	BANKS	42	2016-09-30	0.25	0.424	9	-10.146	0	0.166	0.0117	0.233	0.255	81.986	256080	4
565	0riFj45BC3mePSiDhJRWeh	Mother Earth	BANKS	35	2016-09-30	0.202	0.339	4	-8.777	1	0.157	1.85e-06	0.122	0.189	174.033	236400	3
566	05I0D4A3dljdsi0yqWP0vu	Judas	BANKS	40	2016-09-30	0.655	0.532	5	-9.088	0	0.0209	5.95e-06	0.176	0.427	107.991	236933	4
567	7ePAQxW4DlDWQGg4ulJvE3	Haunt	BANKS	34	2016-09-30	0.419	0.599	3	-10.477	0	0.237	0.0037	0.155	0.817	152.278	222413	5
568	64IwYiWPmqjy4ALyzSkSN7	Poltergeist	BANKS	42	2016-09-30	0.541	0.378	2	-8.224	0	0.714	0.0	0.117	0.218	130.145	212013	4
569	6kVkq7UwRzX0wGrpnPgufc	To The Hilt	BANKS	36	2016-09-30	0.327	0.101	8	-13.949	0	0.948	0.0	0.0945	0.0866	171.734	276747	4
570	6ayaWMVlsyvtoO5CzafBiX	27 Hours	BANKS	39	2016-09-30	0.48	0.571	6	-6.678	0	0.0321	0.000245	0.224	0.257	75.931	190080	4
571	6b5P51m8xx2XA6U7sdNZ5E	Alone Again	The Weeknd	70	2020-03-20	0.218	0.652	4	-7.953	0	0.033	0.111	0.172	0.0599	65.375	250053	4
572	2K9Ovn1o2bTGqbsABGC6m3	Too Late	The Weeknd	70	2020-03-20	0.638	0.863	4	-5.221	0	0.052	5.46e-05	0.685	0.226	120.077	239973	4
573	6kWxIqQDsKFYCJGbU4AjCX	Hardest To Love	The Weeknd	70	2020-03-20	0.467	0.608	10	-7.847	1	0.0909	8.83e-05	0.125	0.108	80.957	211400	4
574	4BGZF4oLbTL0pWm7C18pbv	Scared To Live	The Weeknd	68	2020-03-20	0.504	0.498	0	-8.24	1	0.131	0.0	0.0929	0.196	87.221	191307	4
575	3WlbeuhfRSqU7ylK2Ui5U7	Snowchild	The Weeknd	68	2020-03-20	0.55	0.611	0	-7.475	1	0.162	6.88e-05	0.121	0.243	148.062	247187	4
576	1sOW4PuG5X3Ie3EXUhAopJ	Escape From LA	The Weeknd	71	2020-03-20	0.404	0.524	5	-8.996	0	0.0456	0.00316	0.199	0.168	145.74	355960	4
577	6bnF93Rx87YqUBLSgjiMU8	Heartless	The Weeknd	86	2020-03-20	0.537	0.746	10	-5.507	0	0.0236	1.01e-06	0.156	0.252	170.062	198267	4
578	3orEOtd8CPL8GFlpRpKuoE	Faith	The Weeknd	70	2020-03-20	0.375	0.605	0	-7.268	0	0.612	0.0448	0.147	0.128	175.946	283227	4
579	0VjIjW4GlUZAMYd2vXMi3b	Blinding Lights	The Weeknd	92	2020-03-20	0.514	0.73	1	-5.934	1	0.00146	9.54e-05	0.0897	0.334	171.005	200040	4
580	7szuecWAPwGoV1e5vGu8tl	In Your Eyes	The Weeknd	80	2020-03-20	0.667	0.719	7	-5.371	0	0.00285	8.1e-05	0.0736	0.717	100.021	237520	4
581	5QO79kh1waicV47BqGRL3g	Save Your Tears	The Weeknd	89	2020-03-20	0.68	0.826	0	-5.487	1	0.0212	1.24e-05	0.543	0.644	118.051	215627	4
582	40U8d12pC5UHqmHwXjHjjl	Repeat After Me (Interlude)	The Weeknd	66	2020-03-20	0.555	0.619	0	-7.918	1	0.0323	0.000224	0.0917	0.141	95.032	195813	4
583	2p8IUWQDrpjuFltbdgLOag	After Hours	The Weeknd	87	2020-03-20	0.664	0.572	5	-6.099	0	0.0811	0.00604	0.121	0.143	108.959	361027	4
584	2BcnxwxBuar5wjCaLqm5N3	Until I Bleed Out	The Weeknd	66	2020-03-20	0.245	0.394	0	-9.887	0	0.423	2.9e-05	0.093	0.148	115.233	190173	3
585	4MOy68Xuz84lkfu1NQH6Bg	Tuscan Leather	Drake	51	2013-01-01	0.597	0.679	6	-5.401	1	0.115	0.0	0.231	0.3	79.95	366400	4
586	6E1ILfm6wNkA6kautk3mQP	Furthest Thing	Drake	53	2013-01-01	0.484	0.78	9	-5.264	0	0.147	0.0	0.057	0.271	137.101	267373	4
587	5bm0CcD5R9Nj04QbMvwugt	Started From the Bottom	Drake	52	2013-01-01	0.794	0.522	8	-7.829	1	0.0328	0.0	0.156	0.567	86.318	174133	4
588	7J8g9TwJYxmO0Xy3L916er	Wu-Tang Forever	Drake	51	2013-01-01	0.832	0.427	8	-8.516	0	0.0474	0.0	0.101	0.369	99.935	217680	4
589	1dHUNRY8eVXvSo6kvyFyNx	Own It	Drake	48	2013-01-01	0.654	0.342	8	-11.305	0	0.0487	3.37e-05	0.313	0.294	103.064	251973	4
590	0MmqaSn9dzP5GHxZ933V4l	Worst Behavior	Drake	51	2013-01-01	0.779	0.799	9	-6.359	1	0.158	0.0	0.209	0.414	109.944	270187	4
591	5eCRkTcecpAXVWtS11GP5C	From Time	Jhené Aiko	58	2013-01-01	0.738	0.491	1	-9.726	0	0.626	0.0	0.126	0.448	94.378	322160	4
592	6GCsFtfTR4R9Y0ECkFJhNr	Hold On, We're Going Home	Majid Jordan	60	2013-01-01	0.776	0.413	6	-7.438	0	0.00415	2.68e-05	0.0724	0.287	100.003	227880	4
593	4AUo4CPTghr09esofcujq2	Connect	Drake	48	2013-01-01	0.683	0.488	6	-9.473	0	0.408	0.0	0.132	0.469	75.039	296413	4
594	4yQqhoEeRcsMfr7tqEea7f	The Language	Drake	51	2013-01-01	0.831	0.651	1	-8.363	1	0.0125	0.0	0.0809	0.502	120.064	224013	4
595	7wbClNblLd3hkosmuYAdN9	305 To My City	Detail	45	2013-01-01	0.419	0.494	4	-8.782	0	0.0567	0.0	0.144	0.134	67.622	255853	5
596	4XKBoqWQjPdNM4t0znWu7E	Too Much	Sampha	54	2013-01-01	0.637	0.569	6	-5.858	1	0.173	0.0	0.18	0.148	140.269	261853	4
597	7EAI848gzAJpFsEmk6Wi3c	Pound Cake / Paris Morton Music 2	JAY-Z	54	2013-01-01	0.521	0.762	2	-6.75	1	0.139	1.11e-05	0.114	0.264	164.289	433800	4
598	3eN46sMTppXYMAyWi37wn1	Come Thru	Drake	63	2013-01-01	0.558	0.468	3	-5.812	1	0.159	0.0	0.586	0.405	81.977	236360	4
599	7y911sqgHGHcyU4ivapjwi	All Me	Big Sean	66	2013-01-01	0.67	0.515	1	-6.977	1	0.0705	0.0	0.25	0.422	122.006	270867	4
600	3cWmqvMwVQKDigWLSZ3w9h	Rockstar Made	Playboi Carti	72	2020-12-25	0.773	0.612	8	-5.73	1	0.0398	0.0	0.142	0.381	149.999	193575	4
601	0F13K9dwYH2zpTWiR8d628	Go2DaMoon (feat. Kanye West)	Kanye West	70	2020-12-25	0.693	0.434	4	-8.786	0	0.204	0.0	0.277	0.542	147.066	119738	4
602	2lLG56qpLP3UbcLuzMvkWX	Stop Breathing	Playboi Carti	74	2020-12-25	0.856	0.57	9	-4.486	1	0.00637	0.0	0.0984	0.155	154.967	218943	4
603	4CYTQpr2jc4uBScYvpEK2w	Beno!	Playboi Carti	64	2020-12-25	0.923	0.562	1	-7.357	1	0.0213	0.0	0.0726	0.499	144.067	153333	4
604	0cgD36xPIJBdKUNJRHYDgP	JumpOutTheHouse	Playboi Carti	64	2020-12-25	0.87	0.461	1	-5.786	1	0.00456	0.0	0.11	0.485	144.053	93385	4
605	7zLMYtNJcabv4h4wBnjNQI	M3tamorphosis (feat. Kid Cudi)	Kid Cudi	65	2020-12-25	0.657	0.604	0	-6.045	1	0.0213	0.0	0.156	0.122	73.933	312257	4
606	1eMNW1HQjF1dbb4GtnmpaX	Slay3r	Playboi Carti	63	2020-12-25	0.885	0.661	4	-5.062	0	0.165	0.0	0.334	0.436	140.028	164591	4
607	6i6whmV36EJmxs5zFahMrb	No Sl33p	Playboi Carti	61	2020-12-25	0.719	0.852	0	-5.232	1	0.024	0.0	0.123	0.432	151.867	88547	4
608	4txKMpsSfZRV6durPuHVq0	New Tank	Playboi Carti	75	2020-12-25	0.819	0.638	10	-4.831	0	0.031	0.000116	0.152	0.167	150.993	89741	4
609	5uYqmEN6TAAE8ss8YmprNV	Teen X (feat. Future)	Future	61	2020-12-25	0.437	0.671	1	-4.985	1	0.00124	9.87e-06	0.136	0.0936	197.192	205996	3
610	15JRvf02KKGHKgC31jrpuh	Meh	Playboi Carti	69	2020-12-25	0.764	0.512	1	-6.814	1	0.00158	0.0	0.0899	0.586	81.541	118500	4
611	4CzhtKifG867Lu5DNQVBSA	Vamp Anthem	Playboi Carti	79	2020-12-25	0.642	0.69	11	-5.101	1	0.00599	1.3e-06	0.322	0.641	164.075	124094	4
612	7ejepEh5DJ79YI6owGRfkk	New N3on	Playboi Carti	65	2020-12-25	0.888	0.833	6	-6.546	0	0.0631	0.0	0.106	0.948	130.054	116361	4
613	78YTl0P96kBCBXUSzKoqAm	Control	Playboi Carti	62	2020-12-25	0.705	0.752	7	-6.87	1	0.0283	0.0	0.299	0.305	142.051	197790	4
614	5fSZXFOZfPVW9gvnnG4ZVW	Punk Monk	Playboi Carti	60	2020-12-25	0.699	0.408	10	-7.916	0	0.0145	0.00155	0.123	0.139	76.444	229700	4
615	3dl8bSF08LQfCf4T6CCksf	On That Time	Playboi Carti	72	2020-12-25	0.598	0.476	0	-3.673	1	0.00584	0.0	0.265	0.0545	150.078	102422	4
